word,pos,wl,freq_per_million
screening,nn1,9,6.541078261
screening,nn1-vvg,9,5.627333087
screenplay,nn1,10,1.348331294
screens,nn2,7,9.215454382
screw,nn1,5,3.276110748
screwdriver,nn1,11,1.972352389
screws,nn2,6,3.498975424
scribe,nn1,6,1.24804219
script,nn1,6,12.39127602
scripts,nn2,7,3.788699504
scripture,nn1,9,1.660341841
scripture,nn1-np0,9,1.994638856
scriptures,nn2,10,2.652089653
scroll,nn1,6,1.716058011
scrub,nn1,5,2.228646767
scrum,nn1,5,3.454402489
scrum-half,nn1,10,2.774665225
scrutiny,nn1,8,13.22701856
scudamore,np0,9,1.19232602
scuffle,nn1,7,1.058607214
scullery,nn1,8,1.994638856
sculptor,nn1,8,4.056137116
sculptors,nn2,9,2.228646767
sculpture,nn1,9,13.80646672
sculptures,nn2,10,5.905913933
scunthorpe,np0,10,1.092036916
seafood,nn1,7,1.782917414
seafront,nn1,8,1.716058011
seals,nn2,5,4.646728509
seals,nn2-vvz,5,1.560052737
seaman,nn1,6,2.00578209
seamen,nn2,6,5.203890201
seams,nn2,5,3.331826917
search,nn1,6,47.51474907
search,nn1-vvb,6,7.432536968
searcher,nn1,8,1.158896319
searches,nn2,8,4.111853285
searches,nn2-vvz,8,1.638055374
searle,np0,6,1.515479802
seaside,nn1,7,5.761051893
season,nn1,6,117.6836925
seasoning,nn1,9,1.671485075
seasoning,nn1-vvg,9,1.158896319
seasons,nn2,7,12.90386478
seating,nn1,7,2.273219702
seating,nn1-vvg,7,1.91663622
seaton,np0,6,1.827490349
seats,nn2,5,47.21388176
seats,nn2-vvz,5,2.250933235
seattle,np0,7,2.195217066
seaweed,nn1,7,1.560052737
sebastian,np0,9,4.73587438
secession,nn1,9,2.161787364
seclusion,nn1,9,1.515479802
second,nn1,6,50.14455226
second,np0,6,1.19232602
second-half,nn1,11,1.805203881
secondment,nn1,10,1.938922687
seconds,nn2,7,42.1548536
seconds,nn2-vvz,7,1.069750448
secrecy,nn1,7,7.009094082
secret,nn1,6,15.95711085
secretariat,nn1,11,2.607516717
secretaries,nn2,11,7.878266321
secretary,nn1,9,142.9342604
secretary,nn1-np0,9,11.1655203
secretary,np0,9,8.36856861
secretary-general,nn1,17,5.894770699
secretion,nn1,9,9.416032591
secretions,nn2,10,1.24804219
secrets,nn2,7,15.08793861
section,nn1,7,196.2323478
sections,nn2,8,49.5985338
sector,nn1,6,88.63328192
sector,nn1-np0,6,1.214612488
sectors,nn2,7,23.92452304
sects,nn2,5,1.225755722
securities,nn2,10,21.25014692
security,nn1,8,148.3610153
sedation,nn1,8,1.036320747
sedgefield,np0,10,2.685519354
sediment,nn1,8,6.318213585
sedimentation,nn1,13,2.172930598
sediments,nn2,9,5.571616918
sedition,nn1,8,1.114323384
seduction,nn1,9,1.548909503
seedlings,nn2,9,2.451511444
seeds,nn2,5,13.12672946
seeds,nn2-vvz,5,3.387543086
seekers,nn2,7,2.15064413
seeking,nn1-vvg,7,1.459763632
sefton,np0,6,1.693771543
segment,nn1,7,8.179133635
segmentation,nn1,12,2.518370847
segments,nn2,8,8.825441197
segregation,nn1,11,4.546439405
seizure,nn1,7,3.766413036
seizures,nn2,8,1.326044826
sekers,np0,6,1.080893682
selby,np0,5,1.314901593
selection,nn1,9,65.05419913
selections,nn2,10,2.462654678
selectivity,nn1,11,1.4820501
selector,nn1,8,1.838633583
selectors,nn2,9,4.435007066
seles,np0,5,1.214612488
self-confidence,nn1,15,2.128357663
self-control,nn1,12,2.451511444
self-defence,nn1,12,1.025177513
self-determination,nn1,18,1.838633583
self-esteem,nn1,11,2.384652041
self-government,nn0,15,1.794060647
self-image,nn1,10,1.504336568
self-interest,nn1,13,2.306649404
self-sufficiency,nn1,16,2.507227613
selfishness,nn1,11,2.139500896
selhurst,np0,8,1.04746398
selina,np0,6,1.181182787
selkirk,np0,7,2.752378757
sell-out,nn1,8,1.33718806
sellafield,nn1-np0,10,1.571195971
sellafield,np0,10,2.15064413
seller,nn1,6,20.48126379
sellers,nn2,7,5.449041345
selling,nn1,7,1.381760996
selling,nn1-vvg,7,6.318213585
selling,np0,7,1.303758359
sells,nn2-vvz,5,2.195217066
selves,nn2,6,2.29550617
selwyn,np0,6,1.560052737
semantics,nn1,9,4.30128826
semblance,nn1,9,2.328935872
semen,nn1,5,1.727201244
semi-final,nn1,10,3.810985972
semi-finals,nn2,11,4.825020251
semiconductor,nn1,13,3.376399852
semiconductor,nn1-np0,13,1.114323384
seminar,nn1,7,11.58896319
seminars,nn2,8,8.167990401
senate,nn0,6,14.24105284
senator,nn1,7,4.145282987
senator,np0,7,3.075532538
senators,nn2,8,2.373508807
sender,nn1,6,2.496084379
senegal,np0,7,2.128357663
senior,nn1,6,1.370617762
senior,np0,6,1.147753085
seniority,nn1,9,1.738344478
seniors,nn2,7,1.615768906
senna,np0,5,2.328935872
sensation,nn1,9,15.66738677
sensations,nn2,10,5.215033435
sense,nn1,5,214.2621002
sense,nn1-vvb,5,3.097819006
senses,nn2,6,16.84856956
sensibilities,nn2,13,1.548909503
sensibility,nn1,11,2.852667862
sensitivities,nn2,13,1.236898956
sensitivity,nn1,11,17.0937207
sensor,nn1,6,2.284362936
sensors,nn2,7,2.106071195
sensuality,nn1,10,1.526623035
sentence,nn1,8,60.16231948
sentences,nn2,9,30.78875509
sentencing,nn1-vvg,10,1.693771543
sentiment,nn1,9,6.663653833
sentimentality,nn1,14,1.504336568
sentiments,nn2,10,5.326465773
sentries,nn2,8,1.270328657
sentry,nn1,6,1.782917414
seoul,np0,5,3.153535175
separation,nn1,10,20.0243912
separatism,nn1,10,1.381760996
separatist,nn1,10,2.696662588
sept.,np0,5,33.18455036
september,np0,9,110.6745985
sequel,nn1,6,2.540657314
sequence,nn1,8,46.11070161
sequences,nn2,9,15.71195971
sequencing,nn1-vvg,10,1.125466617
sequent,np0,7,1.33718806
serafin,nn1-np0,7,1.649198608
serbia,nn1-np0,6,1.470906866
serbia,np0,6,5.415611644
serbs,nn2,5,1.961209155
serbs,np0,5,5.983916569
serenity,nn1,8,1.872063284
serfdom,nn1,7,1.292615125
serfs,nn2,5,1.604625672
sergeant,nn1,8,14.29676901
sergeant,nn1-np0,8,1.303758359
sergeant,np0,8,12.02354931
sergeants,nn2,9,1.437477165
sergei,np0,6,1.894349752
sergio,np0,6,1.203469254
serial,nn1,6,1.236898956
serials,nn2,7,1.114323384
series,nn0,6,155.8381252
serious,np0,7,1.816347115
seriousness,nn1,11,6.318213585
sermon,nn1,6,4.011564181
sermons,nn2,7,2.841524628
serpent,nn1,7,2.652089653
serps,np0,5,1.62691214
serum,nn1,5,12.98186742
serum,nn1-np0,5,1.359474528
servant,nn1,7,19.2666513
servants,nn2,8,32.02565404
server,nn1,6,13.36073737
servers,nn2,7,7.309961396
service,nn1,7,302.1042125
service,nn1-vvb,7,9.594324332
servicemen,nn2,10,3.186964877
services,nn2,8,260.6179529
servicing,nn1-vvg,9,1.10318015
serving,nn1,7,1.080893682
serving,nn1-vvg,7,3.866702141
session,nn1,7,45.68725872
sessions,nn2,8,22.82134289
set-up,nn1,6,6.084205674
setback,nn1,7,4.35700443
setbacks,nn2,8,2.239790001
seton,np0,5,1.036320747
settee,nn1,6,2.718949056
setting,nn1,7,21.71816274
setting,nn1-vvg,7,21.32814956
settings,nn2,8,10.96494209
settlement,nn1,10,39.01246166
settlement,nn1-np0,10,1.281471891
settlements,nn2,11,12.5472813
settlers,nn2,8,5.40446841
settlor,nn1,7,4.189855922
setup,nn1,5,1.526623035
severance,nn1,9,1.560052737
severity,nn1,8,7.933982491
severn,nn1,6,1.214612488
severn,np0,6,4.568725872
seville,np0,7,3.331826917
sewage,nn1,6,5.671906022
sewage,nn1-vvb,6,1.693771543
sewer,nn1,5,2.061498259
sewers,nn2,6,2.29550617
sewing,nn1,6,2.15064413
sewing,nn1-vvg,6,2.808094926
sexes,nn2,5,7.376820799
sexism,nn1,6,3.153535175
sexist,nn1,6,3.599264529
sexuality,nn1,9,14.46391752
seychelles,np0,10,1.270328657
seymour,nn1-np0,7,1.303758359
seymour,np0,7,2.016925324
shade,nn1,5,13.11558622
shade,nn1-vvb,5,1.493193334
shades,nn2,6,8.234849804
shades,nn2-vvz,6,1.181182787
shadow,nn1,6,26.86633678
shadow,nn1-np0,6,1.326044826
shadow,nn1-vvb,6,2.941813732
shadows,nn2,7,14.61992279
shadows,nn2-vvz,7,1.905492986
shaft,nn1,5,9.115165277
shaftesbury,np0,11,1.615768906
shafts,nn2,6,4.15642622
shaikh,np0,6,1.426333931
shake,nn1,5,2.763521991
shake,nn1-vvb,5,1.236898956
shake-up,nn1,8,1.972352389
shakespeare,np0,11,19.18864866
shaking,nn1-vvg,7,1.470906866
shale,nn1,5,1.426333931
shales,nn2,6,1.025177513
shallot,np0,7,1.203469254
shaman,nn1,6,1.415190697
shambles,nn2,8,2.00578209
shame,nn1,5,15.52252473
shame,nn1-vvb,5,1.493193334
shamir,nn1-np0,6,1.4820501
shamir,np0,6,1.560052737
shampoo,nn1,7,2.473797911
shane,np0,5,1.638055374
shanghai,np0,8,2.406938508
shannon,np0,7,3.77755627
shanty,nn1,6,1.014034279
shape,nn1,5,57.98938888
shape,nn1-vvb,5,7.187385824
shapes,nn2,6,16.54770225
shapes,nn2-vvz,6,3.54354836
shaping,nn1-vvg,7,1.025177513
shards,nn2,6,1.025177513
share,nn1,5,77.46776162
share,nn1-vvb,5,15.43337886
shareholder,nn1,11,7.911696023
shareholders,nn2,12,33.05083155
shareholding,nn1,12,2.9641002
shareholdings,nn2,13,1.560052737
shares,nn2,6,83.23995675
shares,nn2-vvz,6,5.382181942
shareware,nn1,9,2.016925324
sharing,nn1,7,2.072641493
sharing,nn1-vvg,7,3.476688957
shark,nn1,5,2.462654678
sharks,nn2,6,1.894349752
sharon,np0,6,6.318213585
sharp,np0,5,4.891879654
sharpe,np0,6,8.51343065
sharpness,nn1,9,2.184073832
shaun,np0,5,2.863811096
shave,nn1,5,1.069750448
shawl,nn1,5,2.117214429
sheaf,nn1,5,1.147753085
shearer,nn1-np0,7,2.58523025
shearer,np0,7,1.415190697
shears,nn0,6,1.181182787
sheath,nn1,6,1.77177418
sheds,nn2,5,1.938922687
sheds,nn2-vvz,5,1.392904229
sheen,nn1,5,1.872063284
sheep,nn0,5,29.75243434
sheet,nn1,5,40.6728035
sheeting,nn1,8,1.326044826
sheets,nn2,6,23.62365573
sheff,np0,5,1.147753085
sheffield,np0,9,22.83248613
sheikh,nn1,6,1.314901593
sheikh,np0,6,1.794060647
sheila,np0,6,8.179133635
sheldon,np0,7,1.4820501
sheldukher,nn1-np0,10,1.537766269
shelf,nn1,5,13.04872682
shelf,nn1-vvb,5,1.19232602
shell,nn1,5,18.66491667
shell,nn1-vvb,5,3.654980698
shelley,nn1-np0,7,9.03716264
shelley,np0,7,2.752378757
shellfish,nn1,9,1.548909503
shells,nn2,6,7.733404282
shells,nn2-vvz,6,2.741235523
shelter,nn1,7,13.81760996
shelters,nn2,8,2.184073832
shelves,nn2,7,10.340921
shelves,nn2-vvz,7,1.938922687
shephard,np0,8,1.493193334
shepherd,nn1,8,4.435007066
shepherd,np0,8,6.429645923
shepherds,nn2,9,2.184073832
sheppard,np0,8,1.548909503
sheridan,np0,8,2.195217066
sheriff,nn1,7,5.092457863
sheriff,nn1-np0,7,1.114323384
sheriff,np0,7,4.033850648
sheringham,np0,10,1.147753085
sherlock,np0,8,2.094927961
sherman,nn1-np0,7,1.203469254
sherman,np0,7,1.370617762
sherry,nn1,6,5.103601096
sherwood,np0,8,2.997529902
shetland,np0,8,5.995059803
shevardnadze,nn1-np0,12,1.125466617
shevardnadze,np0,12,1.437477165
shield,nn1,6,9.18202468
shield,nn1-vvb,6,1.738344478
shields,nn2,7,5.593903385
shields,nn2-vvz,7,1.292615125
shields,np0,7,3.732983335
shift,nn1,5,21.95217066
shift,nn1-vvb,5,8.558003585
shifts,nn2,6,4.312431494
shifts,nn2-vvz,6,3.48783219
shildon,np0,7,2.039211792
shilling,nn1,8,3.365256618
shillings,nn2,9,5.627333087
shine,nn1,5,2.540657314
shine,nn1-vvb,5,1.236898956
shines,nn2-vvz,6,1.415190697
shingle,nn1,7,2.072641493
shiona,nn1-np0,6,2.986386668
shiona,np0,6,2.351222339
shipbuilding,nn1,12,2.81923816
shipment,nn1,8,3.387543086
shipments,nn2,9,3.443259255
shipowners,nn2,10,1.593482438
shipping,nn1,8,5.092457863
shipping,nn1-vvg,8,6.775086172
ships,nn2,5,27.4680714
ships,nn2-vvz,5,1.649198608
shipyard,nn1,8,1.905492986
shipyards,nn2,9,1.080893682
shire,nn1,5,2.930670499
shires,nn2,6,1.214612488
shirley,np0,7,7.454823436
shirt,nn1,5,26.36489125
shirt,nn1-vvb,5,1.994638856
shirts,nn2,6,6.719370003
shirts,nn2-vvz,6,1.415190697
shiver,nn1,6,2.340079105
shoal,nn1,5,2.351222339
shoals,nn2,6,1.504336568
shock,nn1,5,43.64804693
shock,nn1-vvb,5,1.036320747
shocks,nn2,6,3.354113384
shoemaker,nn1,9,1.236898956
shoes,nn2,5,34.45487902
shoot,nn1,5,2.462654678
shoot,nn1-vvb,5,1.582339205
shoot-out,nn1,9,1.069750448
shooting,nn1,8,2.941813732
shooting,nn1-vvg,8,3.643837464
shootings,nn2,9,1.24804219
shoots,nn2,6,2.685519354
shoots,nn2-vvz,6,1.660341841
shopkeeper,nn1,10,2.429224976
shopkeepers,nn2,11,3.131248708
shoppers,nn2,8,5.148174032
shopping,nn1,8,22.05245976
shopping,nn1-vvg,8,10.3743507
shops,nn2,5,48.57335629
shops,nn2-vvz,5,2.640946419
shore,nn1,5,15.65624354
shore,np0,5,2.328935872
shoreline,nn1,9,1.582339205
shores,nn2,6,5.538187216
short,np0,5,6.719370003
shortage,nn1,8,14.44163105
shortage,nn1-vvb,8,1.025177513
shortages,nn2,9,4.134139753
shortages,nn2-vvz,9,2.685519354
shortcomings,nn2,12,4.936452589
shortfall,nn1,9,3.955848011
shorthand,nn1,9,3.231537812
shortlist,nn1,9,1.158896319
shorts,nn2,6,5.660762788
shorts,nn2-vvz,6,2.061498259
shostakovich,np0,12,1.125466617
shotgun,nn1,7,4.056137116
shots,nn2,5,19.11064603
shoulder,nn1,8,48.23905927
shoulders,nn2,9,45.93240987
shout,nn1,5,4.178712688
shout,nn1-vvb,5,1.4820501
shouting,nn1-vvg,8,3.075532538
shouts,nn2,6,3.39868632
shouts,nn2-vvz,6,1.147753085
shovel,nn1,6,1.24804219
showbiz,nn1,7,1.392904229
showbusiness,nn1,12,1.014034279
showcase,nn1,8,1.638055374
showdown,nn1,8,2.484941145
shower,nn1,6,13.75075055
showers,nn2,7,3.643837464
showing,nn1,7,1.62691214
showing,nn1-vvg,7,6.017346271
showpiece,nn1,9,1.314901593
showroom,nn1,8,2.540657314
showrooms,nn2,9,1.214612488
shows,nn2,5,14.45277428
shows,nn2-vvz,5,36.17093703
shrapnel,nn1,8,1.437477165
shreds,nn2,6,1.782917414
shrewsbury,np0,10,5.749908659
shriek,nn1,6,1.470906866
shrimp,nn1,6,1.727201244
shrimps,nn2,7,1.281471891
shrine,nn1,6,6.173351545
shrines,nn2,7,1.571195971
shrinkage,nn1,9,1.002891045
shropshire,np0,10,5.761051893
shroud,nn1,6,1.493193334
shrub,nn1,5,2.618659951
shrubs,nn2,6,6.59679443
shrug,nn1,5,3.476688957
shudder,nn1,7,2.29550617
shutdown,nn1,8,1.092036916
shutter,nn1,7,1.348331294
shutters,nn2,8,4.044993882
shuttle,nn1,7,3.387543086
shyness,nn1,7,1.994638856
siberia,nn1-np0,7,1.359474528
siberia,np0,7,3.276110748
sibling,nn1,7,1.571195971
siblings,nn2,8,3.097819006
sicily,np0,6,4.011564181
sickle,nn1,6,1.125466617
sickness,nn1,8,12.52499483
side-effects,nn2,12,2.663232887
sideboard,nn1,9,2.128357663
sidelines,nn2,9,1.86092005
sides,nn2,5,65.28820704
sidings,nn2,7,1.426333931
sidney,np0,6,3.855558907
siege,nn1,5,7.822550152
siege,nn1-vvb,5,1.069750448
siegfried,np0,9,1.10318015
siemens,np0,7,4.702444678
siena,np0,5,1.04746398
sierra,nn1-np0,6,1.537766269
sierra,np0,6,4.245572091
sieve,nn1,5,1.381760996
sight,nn1,5,69.23291182
sight,nn1-vvb,5,1.62691214
sightings,nn2,9,1.459763632
sights,nn2,6,8.480000949
sigma,np0,5,2.117214429
signal,nn1,6,28.57125155
signal,nn1-vvb,6,1.33718806
signals,nn2,7,18.66491667
signals,nn2-vvz,7,2.540657314
signatories,nn2,11,2.384652041
signatory,nn1,9,1.170039553
signature,nn1,9,11.42181468
signatures,nn2,10,4.290145027
significance,nn1,12,50.86886246
signification,nn1,13,1.181182787
signifier,nn1,9,1.158896319
signing,nn1,7,3.966991245
signing,nn1-vvg,7,2.607516717
signor,np0,6,1.91663622
signpost,nn1,8,1.080893682
signs,nn2,5,48.57335629
signs,nn2-vvz,5,3.153535175
sikes,np0,5,1.259185423
silas,np0,5,5.538187216
silence,nn1,7,61.3880752
silence,nn1-vvb,7,1.125466617
silhouette,nn1,10,2.785808459
silica,nn1,6,1.526623035
silicon,nn1,7,3.654980698
silicon,nn1-np0,7,2.206360299
silicone,nn1,8,1.33718806
silks,nn2,5,1.782917414
silva,np0,5,1.849776817
silver,nn1,6,18.74291931
silver,nn1-np0,6,2.852667862
silver,np0,6,7.978555426
silverstone,np0,11,1.426333931
silvia,np0,6,1.571195971
similarities,nn2,12,9.594324332
similarity,nn1,10,8.669435924
simmer,nn1-vvb,6,1.671485075
simmonds,np0,8,1.125466617
simmons,np0,7,3.955848011
simon,np0,5,43.46975519
simone,nn1-np0,6,1.10318015
simone,np0,6,1.058607214
simplicity,nn1,10,10.25177513
simplification,nn1,14,2.351222339
simpson,nn1-np0,7,1.203469254
simpson,np0,7,7.009094082
simulation,nn1,10,5.003311992
simulations,nn2,11,2.228646767
simulator,nn1,9,1.170039553
sinatra,np0,7,1.448620399
sincerity,nn1,9,3.276110748
sinclair,np0,8,3.911275076
sinead,np0,6,1.727201244
singapore,np0,9,10.31863453
singer,nn1,6,13.61703175
singer,nn1-np0,6,1.136609851
singer,np0,6,2.874954329
singers,nn2,7,6.340500052
singh,nn1-np0,5,2.752378757
singh,np0,5,4.847306718
singing,nn1,7,4.602155574
singing,nn1-vvg,7,6.975664381
single,nn1,6,1.749487712
singles,nn2,7,8.36856861
singles,nn2-vvz,7,1.04746398
singleton,np0,9,1.270328657
singularities,nn2,13,1.426333931
singularity,nn1,11,3.153535175
sinks,nn2-vvz,5,1.270328657
sinn_fein,nn0,9,4.089566817
sinner,nn1,6,1.19232602
sinners,nn2,7,1.370617762
siren,nn1,5,2.596373484
sirens,nn2,6,1.738344478
sirith,np0,6,1.19232602
sister,nn1,6,66.68111127
sister,np0,6,8.858870899
sister-in-law,nn1,13,2.29550617
sisters,nn2,7,19.9575318
sisters,np0,7,1.04746398
sites,nn2,5,57.72195127
siting,nn1,6,1.125466617
sitter,nn1,6,1.04746398
sitting,nn1,7,3.54354836
sitting,nn1-vvg,7,10.55264244
sitting-room,nn1,12,2.663232887
sittings,nn2,8,1.069750448
situation,nn1,9,157.7213317
situations,nn2,10,40.69508997
siward,np0,6,1.91663622
sixpence,nn1,8,1.972352389
sizes,nn2,5,18.20804409
sizewell,nn1-np0,8,1.125466617
sizewell,np0,8,1.04746398
skeleton,nn1,8,6.351643286
skeletons,nn2,9,2.73009229
skelton,np0,7,1.571195971
sketch,nn1,6,5.560473684
sketches,nn2,8,4.825020251
sketches,nn2-vvz,8,1.136609851
skiers,nn2,6,2.039211792
skies,nn2,5,6.942234679
skiing,nn1,6,1.437477165
skiing,nn1-vvg,6,2.228646767
skill,nn1,5,32.49366986
skill,nn1-vvb,5,3.955848011
skills,nn2,6,78.98324142
skills,nn2-vvz,6,14.76478483
skinhead,nn1,8,1.582339205
skinheads,nn2,9,1.392904229
skinner,np0,7,4.713587912
skins,nn2,5,6.708226769
skipper,nn1,7,7.276531694
skipper,nn1-vvb,7,1.292615125
skipper,np0,7,1.77177418
skipton,np0,7,2.195217066
skirmish,nn1,8,1.181182787
skirt,nn1,5,12.22412752
skirt,nn1-vvb,5,1.983495623
skirting,nn1,8,1.927779453
skirts,nn2,6,4.936452589
skirts,nn2-vvz,6,1.459763632
skull,nn1,5,10.60835861
skulls,nn2,6,2.161787364
skyline,nn1,7,2.785808459
slabs,nn2,5,4.35700443
slacks,nn2,6,1.303758359
slade,np0,5,1.448620399
slalom,nn1,6,1.470906866
slang,nn1,5,1.938922687
slant,nn1,5,1.181182787
slate,nn1,5,4.468436768
slater,np0,6,3.48783219
slates,nn2,6,1.571195971
slaughter,nn1,9,4.981025524
slave,nn1,5,9.47174876
slavery,nn1,7,5.070171395
slaves,nn2,6,8.011985127
slavs,nn2,5,1.314901593
sledge,nn1,6,1.236898956
sleep,nn1,5,32.37109429
sleep,nn1-vvb,5,8.067701297
sleeper,nn1,7,1.426333931
sleepers,nn2,8,1.426333931
sleeping,nn1,8,1.827490349
sleeping,nn1-vvg,8,3.933561544
sleeve,nn1,6,10.11805632
sleeves,nn2,7,6.853088809
slice,nn1,5,8.468857715
slices,nn2,6,5.103601096
slices,nn2-vvz,6,1.014034279
slick,nn1,5,1.136609851
slide,nn1,5,7.621971943
slide,nn1-vvb,5,2.328935872
slides,nn2,6,4.279001793
slides,nn2-vvz,6,2.15064413
slime,nn1,5,1.493193334
sling,nn1,5,1.537766269
slippers,nn2,8,3.354113384
slips,nn2,5,1.816347115
slips,nn2-vvz,5,1.704914777
slits,nn2,5,1.537766269
sliver,nn1,6,1.259185423
sloane,np0,6,2.228646767
slogan,nn1,6,5.070171395
slogans,nn2,7,3.688410399
slope,nn1,5,13.3050212
slope,nn1-vvb,5,1.136609851
slopes,nn2,6,9.683470203
slopes,nn2-vvz,6,1.62691214
slots,nn2,5,3.888988608
slough,np0,6,1.782917414
slovakia,np0,8,1.77177418
slovene,np0,7,1.571195971
slovenia,np0,8,3.287253981
slowdown,nn1,8,1.582339205
slowness,nn1,8,1.693771543
sludge,nn1,6,1.671485075
slugs,nn2,5,1.415190697
slumber,nn1,7,1.014034279
slump,nn1,5,5.326465773
slums,nn2,5,2.484941145
slurry,nn1,6,1.33718806
smack,nn1,5,1.649198608
small,np0,5,8.992589705
smallpox,nn1,8,1.693771543
smart,np0,5,3.989277713
smash,nn1,5,1.905492986
smear,nn1,5,2.384652041
smell,nn1,5,25.49571901
smell,nn1-vvb,5,2.284362936
smelling,nn1-vvg,8,1.10318015
smells,nn2,6,4.178712688
smells,nn2-vvz,6,1.437477165
smile,nn1,5,67.59485644
smile,nn1-vvb,5,4.245572091
smiles,nn2,6,5.426754878
smiles,nn2-vvz,6,2.607516717
smiling,nn1-vvg,7,2.395795275
smith,nn1,5,1.036320747
smith,np0,5,84.29856396
smiths,nn2,6,1.080893682
smiths,np0,6,6.830802341
smoke,nn1,5,26.019451
smoke,nn1-vvb,5,5.125887564
smoker,nn1,6,1.693771543
smokers,nn2,7,5.649619554
smoking,nn1,7,2.028068558
smoking,nn1-vvg,7,7.399107267
smoking,np0,7,1.370617762
smolensk,np0,8,1.002891045
smoothness,nn1,10,1.62691214
smugglers,nn2,9,1.649198608
smuggling,nn1,9,1.114323384
smuggling,nn1-vvg,9,2.29550617
smyth,np0,5,2.58523025
snack,nn1,5,2.540657314
snacks,nn2,6,2.418081742
snacks,nn2-vvz,6,1.62691214
snail,nn1,5,2.551800548
snails,nn2,6,1.86092005
snake,nn1,5,6.128778609
snakes,nn2,6,3.454402489
snakes,nn2-vvz,6,1.036320747
snapshot,nn1,8,1.62691214
snapshots,nn2,9,1.181182787
snarl,nn1,5,1.014034279
sneer,nn1,5,1.214612488
snell,np0,5,1.749487712
sniff,nn1,5,1.236898956
sniper,nn1,6,1.292615125
snobbery,nn1,8,1.370617762
snodgrass,nn1-np0,9,1.10318015
snooker,nn1,7,3.25382428
snort,nn1,5,1.24804219
snout,nn1,5,1.292615125
snowdon,np0,7,1.314901593
snowdonia,np0,9,1.359474528
soames,np0,6,1.203469254
soaps,nn2,5,1.560052737
soccer,nn1,6,10.93151239
soccer,nn1-np0,6,3.164678409
social,np0,6,6.819659107
socialisation,nn1,13,1.905492986
socialism,nn1,9,16.55884548
socialist,nn1,9,2.072641493
socialists,nn2,10,7.84483662
