word,celex_total,celex_wrt,celex_spk,ad_profile,mlbf_tk,wordlength
leftovers,1.17,1.27,0,101100000,2.050956556,9
ballerina,1.4,1.45,0.77,101100000,2.464141784,9
diffusion,2.23,2.41,0,101100000,2.752676958,9
bathrooms,2.85,2.89,2.31,101100000,1.823552632,9
batteries,9.11,8.67,14.62,101100000,2.683950249,9
followers,12.12,12.89,2.31,101100000,2.522173591,9
ballooned,0.39,0.42,0,101100001,2.291994624,9
kittenish,0.45,0.48,0,101100001,2.258104633,9
bitterest,0.67,0.72,0,101100001,2.388551598,9
different,400.56,374.7,730.77,101100001,2.973420196,9
tittering,0.34,0.36,0,101100002,2.678079245,9
diffusing,0.39,0.42,0,101100002,2.827210479,9
buttering,0.45,0.48,0,101100002,2.742265316,9
dithering,0.45,0.48,0,101100002,2.892936451,9
tethering,0.5,0.54,0,101100002,2.807809359,9
buttercup,0.61,0.66,0,101100002,1.763319206,9
littering,1.01,1.08,0,101100002,2.797198086,9
tattooing,1.01,1.08,0,101100002,2.076759449,9
faltering,1.23,1.33,0,101100002,2.649513723,9
hollering,1.34,1.45,0,101100002,2.900579425,9
bellowing,1.45,1.57,0,101100002,2.793839004,9
buttoning,1.51,1.63,0,101100002,2.568239379,9
tottering,2.01,2.17,0,101100002,2.681059528,9
fattening,2.07,2.23,0,101100002,2.740231679,9
filtering,2.91,2.65,6.15,101100002,2.63345419,9
billowing,2.63,2.71,1.54,101100002,2.521711888,9
battering,3.41,3.49,2.31,101100002,2.790364108,9
lettering,3.24,3.49,0,101100002,2.688553334,9
differing,4.19,4.4,1.54,101100002,3.107602091,9
bothering,7.37,7.89,0.77,101100002,2.691327049,9
following,144.8,150.48,72.31,101100002,2.807112014,9
leftwards,0.39,0.42,0,101100010,1.795919264,9
hallmarks,0.95,0.78,3.08,101100010,1.649193844,9
billiards,2.63,2.77,0.77,101100010,2.125632141,9
billionth,0.34,0.36,0,101100011,2.119493564,9
fifteenth,7.04,7.41,2.31,101100011,2.194469461,9
difficult,213.85,198.61,408.46,101100011,2.609390684,9
letterbox,0.56,0.54,0.77,101100100,1.675493741,9
hillsides,1.4,1.51,0,101100100,2.017145278,9
ballistic,2.68,2.89,0,101100100,2.330135946,9
deflected,2.29,2.47,0,101100101,2.743960374,9
butterfly,4.92,5.3,0,101100112,2.204872223,9
lethargic,1.4,1.51,0,101100200,1.923011104,9
lullabies,0.34,0.36,0,101101000,2.110118439,9
buffaloes,0.61,0.66,0,101101000,1.985339772,9
fellaheen,0.61,0.66,0,101101000,1.982785029,9
kibbutzim,1.01,1.08,0,101101000,0.878405557,9
deflation,1.62,1.75,0,101101000,2.840979976,9
bulletins,1.73,1.81,0.77,101101000,2.56068411,9
talkative,2.63,2.77,0.77,101101000,2.062174085,9
battalion,6.76,7.17,1.54,101101000,2.596561142,9
diffident,1.9,1.93,1.54,101101001,2.826102207,9
deflating,0.5,0.54,0,101101002,2.915513497,9
balloting,0.56,0.6,0,101101002,2.708022216,9
buffeting,0.61,0.66,0,101101002,2.779864062,9
daffodils,1.73,1.87,0,101101010,2.066014617,9
fulfilled,9.72,10.06,5.38,101101101,2.164592233,9
lolloping,0.34,0.36,0,101102002,2.342010759,9
lollipops,0.34,0.3,0.77,101102020,1.904221291,9
bulldozer,0.78,0.72,1.54,101110000,1.797868468,9
billboard,0.45,0.48,0,101110001,1.740969071,9
bulldozed,0.84,0.9,0,101110001,1.921983898,9
hillbilly,0.5,0.54,0,101110112,1.892529795,9
bullfight,1.23,1.33,0,101110211,1.701879687,9
ballpoint,0.95,1.02,0,101120001,2.189599624,9
halfpenny,0.84,0.54,4.62,101120002,1.372270522,9
lobbyists,0.61,0.66,0,101120010,1.273944469,9
hollyhock,0.39,0.42,0,101121001,1.631102769,9
hedgerows,3.63,3.92,0,101200000,1.933081414,9
badgering,0.34,0.36,0,101200002,2.61089484,9
labyrinth,1.79,1.93,0,101200011,1.738272216,9
budgetary,1.06,1.02,1.54,101201002,2.299383524,9
budgeting,1.17,1.27,0,101201002,2.571861526,9
fidgeting,1.84,1.99,0,101201002,2.557042703,9
hedgehogs,0.89,0.96,0,101201020,1.936758826,9
helpfully,0.89,0.9,0.77,101210112,1.903128197,9
bodyguard,2.29,2.47,0,101220001,1.490275724,9
tapeworms,0.34,0.36,0,102000000,1.580699308,9
depresses,0.5,0.48,0.77,102000000,2.795282969,9
figurines,0.73,0.78,0,102000000,2.520979543,9
liquorice,1.01,1.08,0,102000000,1.880751209,9
beginners,4.47,4.64,2.31,102000000,2.569329284,9
depressed,20.17,21.14,7.69,102000001,2.834831613,9
depriving,2.46,2.53,1.54,102000002,2.68673569,9
beginning,162.91,163.19,159.23,102000002,2.783249193,9
ligaments,1.9,2.05,0,102000010,2.329364134,9
depravity,1.45,1.57,0,102000012,2.415006802,9
hopscotch,0.45,0.48,0,102000101,1.041091138,9
deposited,5.36,5.78,0,102000101,2.585275449,9
logically,6.48,6.75,3.08,102000112,2.300288443,9
dogmatism,0.39,0.36,0.77,102001000,2.163210677,9
dejection,0.5,0.54,0,102001000,2.719522603,9
hijackers,0.56,0.6,0,102001000,1.4569462,9
depiction,1.06,1.14,0,102001000,2.767900574,9
logistics,1.23,1.27,0.77,102001000,2.161052383,9
digestive,4.19,4.52,0,102001000,2.611882207,9
digestion,4.36,4.7,0,102001000,2.75028854,9
departure,25.31,26.81,6.15,102001000,2.559175424,9
dependant,1.28,0.78,7.69,102001001,2.655804734,9
dignified,7.43,7.77,3.08,102001001,2.499691558,9
dependent,32.29,32.29,32.31,102001001,2.763942713,9
haymaking,0.34,0.36,0,102001002,1.817205921,9
dignitary,0.56,0.54,0.77,102001002,2.519568292,9
beguiling,0.78,0.84,0,102001002,2.618444521,9
hijacking,0.95,1.02,0,102001002,1.736124243,9
digesting,1.17,1.2,0.77,102001002,2.824822061,9
depicting,2.51,2.71,0,102001002,2.842434094,9
degrading,2.91,2.95,2.31,102001002,2.625887161,9
departing,3.07,3.19,1.54,102001002,2.908822163,9
legendary,6.7,6.93,3.85,102001002,2.333509361,9
depending,18.49,18.31,20.77,102001002,2.883430515,9
legislate,1.4,0.9,7.69,102001010,2.17308697,9
liquidate,0.84,0.9,0,102001010,2.019950345,9
liquidity,0.78,0.78,0.77,102001012,2.146676139,9
boycotted,0.45,0.36,1.54,102001101,2.110667651,9
begrudged,0.45,0.42,0.77,102001201,2.08170083,9
fugitives,0.89,0.96,0,102010000,2.450984711,9
legalized,0.61,0.66,0,102010001,2.216011087,9
layabouts,0.39,0.3,1.54,102010010,1.556997985,9
lipsticks,0.39,0.42,0,102010010,1.722224694,9
loyalists,1.56,1.69,0,102010010,1.883732677,9
hepatitis,2.35,2.53,0,102010100,2.269977662,9
hopefully,10.45,9.4,23.85,102010112,2.319749776,9
loyalties,4.58,4.64,3.85,102011000,2.114580256,9
daydreams,0.89,0.96,0,102100000,1.183082713,9
haphazard,2.96,2.89,3.85,102100001,1.619483607,9
boyfriend,4.47,4.58,3.08,102100001,1.739852244,9
baptizing,0.45,0.48,0,102100002,2.226855964,9
tiptoeing,0.5,0.54,0,102100002,1.723636429,9
deploring,1.17,1.27,0,102100002,2.898377416,9
diplomacy,6.03,5.36,14.62,102100002,2.142849814,9
keyboards,0.5,0.54,0,102100010,1.036873472,9
duplicate,2.4,2.35,3.08,102100010,2.249700474,9
diplomats,3.91,3.73,6.15,102100010,2.30220887,9
duplicity,1.01,1.08,0,102100012,2.32929284,9
baptistry,0.45,0.48,0,102100102,2.191093468,9
depletion,2.35,2.47,0.77,102101000,2.813721346,9
deploying,1.01,1.02,0.77,102102002,2.613558593,9
tightness,1.73,1.87,0,102110000,2.041779002,9
lightness,2.63,2.71,1.54,102110000,2.160897842,9
lightened,1.45,1.45,1.54,102110001,2.462362031,9
tightened,7.21,7.77,0,102110001,2.343243191,9
lightning,14.13,14.94,3.85,102110002,2.473759111,9
highlands,4.8,5.12,0.77,102110010,2.00307529,9
tightrope,0.95,1.02,0,102110020,1.838636199,9
highlight,2.12,2.29,0,102110211,1.825918121,9
lightfoot,1.06,1.14,0,102111001,1.809434365,9
happiness,28.16,29.46,11.54,102200000,2.341750646,9
buggering,0.34,0.36,0,102200002,2.693071658,9
happening,54.69,50.78,104.62,102200002,2.713669046,9
threesome,0.39,0.36,0.77,110000000,2.063295714,9
theorized,0.39,0.42,0,110000001,2.286046245,9
blossomed,1.4,1.45,0.77,110000001,1.907093552,9
flavoured,2.07,2.23,0,110000001,2.22593668,9
thrumming,0.45,0.48,0,110000002,2.377355273,9
throwaway,0.73,0.78,0,110000002,1.572865132,9
flowering,5.59,5.48,6.92,110000002,2.538042964,9
bluecoats,1.51,1.63,0,110000010,1.923611457,9
theorists,2.51,2.65,0.77,110000010,2.295167412,9
thousands,61.4,62.59,46.15,110000010,2.233868492,9
therewith,0.5,0.54,0,110000011,2.420586199,9
blessings,3.46,3.67,0.77,110000020,2.28573803,9
theoretic,0.45,0.48,0,110000100,2.181888179,9
blemishes,0.67,0.72,0,110000100,2.355253915,9
flammable,0.34,0.36,0,110000110,2.080865776,9
blessedly,0.78,0.84,0,110000112,2.018784939,9
thereupon,1.51,1.63,0,110000200,2.134513687,9
therefrom,0.34,0.36,0,110001000,1.875420067,9
bleachers,0.5,0.54,0,110001000,2.257842674,9
blameless,1.51,1.51,1.54,110001000,2.192254125,9
flounders,2.74,2.95,0,110001000,2.254112051,9
threatens,5.59,5.84,2.31,110001000,2.56911023,9
therefore,201.17,196.27,263.85,110001000,2.608649019,9
throwback,0.84,0.78,1.54,110001001,1.503692353,9
bleaching,0.5,0.54,0,110001002,2.5136886,9
thwarting,0.5,0.54,0,110001002,2.357743073,9
flaunting,0.95,1.02,0,110001002,2.645921623,9
threading,1.06,1.14,0,110001002,2.58209781,9
flinching,1.17,1.27,0,110001002,2.505164287,9
threshing,1.45,1.45,1.54,110001002,2.691251752,9
thrashing,3.8,4.1,0,110001002,2.564412699,9
thrusting,4.86,5.18,0.77,110001002,2.672417314,9
threefold,1.17,1.2,0.77,110001011,2.154509618,9
threshold,10.5,10.78,6.92,110001011,2.172253372,9
thirstily,0.56,0.6,0,110001012,2.282496037,9
therapist,6.59,6.87,3.08,110002001,2.313309066,9
thronging,0.56,0.6,0,110002002,2.401866939,9
blandness,0.45,0.48,0,110010000,2.178788143,9
bluntness,0.73,0.78,0,110010000,2.231791089,9
blankness,0.84,0.9,0,110010000,2.054839832,9
thickness,3.69,3.19,10,110010000,2.106644191,9
blindness,4.41,4.58,2.31,110010000,2.107946744,9
blackness,5.25,5.6,0.77,110010000,2.128049723,9
blustered,0.39,0.42,0,110010001,2.400548378,9
bloodiest,0.61,0.66,0,110010001,1.887844403,9
blinkered,0.84,0.9,0,110010001,2.141948831,9
blistered,1.01,1.08,0,110010001,2.433186898,9
thumbnail,1.12,1.08,1.54,110010001,1.472693739,9
blundered,1.68,1.81,0,110010001,2.361353189,9
flustered,1.96,2.05,0.77,110010001,2.380991151,9
thundered,2.35,2.53,0,110010001,2.400857676,9
thickened,2.57,2.71,0.77,110010001,2.332308399,9
blackened,4.13,4.46,0,110010001,2.353713931,9
flickered,4.64,5,0,110010001,2.113944515,9
blackmail,11.45,12.17,2.31,110010001,1.737264921,9
blueberry,0.39,0.42,0,110010002,1.641324528,9
blackouts,0.5,0.54,0,110010010,1.732158176,9
fluctuate,0.61,0.66,0,110010010,2.09951085,9
thirtieth,0.84,0.78,1.54,110010011,2.110240009,9
blockaded,0.34,0.36,0,110010101,1.99726956,9
blanketed,1.01,1.02,0.77,110010101,2.256652123,9
bloodshot,1.84,1.99,0,110010101,1.307424597,9
bloodshed,2.85,3.01,0.77,110010101,1.863813746,9
thankless,0.61,0.66,0,110011000,2.129033924,9
thrillers,0.89,0.96,0,110011000,2.432235546,9
bloodless,1.4,1.51,0,110011000,1.805371992,9
blackbird,1.51,1.57,0.77,110011001,1.640997129,9
thrilling,4.02,4.28,0.77,110011002,2.649896399,9
throbbing,4.13,4.46,0,110011002,2.094610646,9
blindfold,0.78,0.84,0,110011011,1.809420366,9
blacklegs,0.45,0.48,0,110011020,1.918885797,9
throttled,0.89,0.96,0,110011101,2.001020713,9
blackjack,0.45,0.48,0,110012001,1.362156936,9
fleshpots,0.34,0.36,0,110012010,1.554801678,9
blueprint,2.96,3.13,0.77,110020001,2.285647667,9
blaspheme,0.39,0.42,0,110021000,1.910238125,9
blasphemy,2.74,2.95,0,110021002,1.773865501,9
blatantly,1.4,1.51,0,110100112,2.473447423,9
flotation,1.28,1.39,0,110101000,2.655082229,9
thatching,1.56,1.69,0,110101002,2.608705289,9
fluttered,4.8,5.18,0,110110001,2.261401192,9
flattered,5.98,6.33,1.54,110110001,2.399733506,9
flattened,5.98,6.45,0,110110001,2.467447317,9
fledgling,1.17,1.27,0,110121002,2.027546737,9
flagstone,0.39,0.42,0,110201000,2.056784847,9
flagstaff,0.89,0.96,0,110201011,1.590451463,9
blighters,0.39,0.42,0,110211000,2.176815382,9
flippancy,0.61,0.66,0,110220002,1.912770835,9
flywheels,1.4,0.66,10.77,112010010,1.285519895,9
dynamited,0.34,0.36,0,120000101,1.929587039,9
hyacinths,1.4,1.51,0,120000110,1.642426667,9
lyrically,0.34,0.36,0,120000112,1.937443405,9
dynasties,0.61,0.66,0,120001000,2.218491872,9
dysentery,0.61,0.54,1.54,120001002,2.205800291,9
hysterics,1.62,1.75,0,120100000,2.249616589,9
bystander,0.84,0.9,0,120100100,2.11404327,9
hydraulic,1.79,1.93,0,121000100,1.589463375,9
hydrangea,0.34,0.36,0,121000200,1.630481255,9
bypassing,0.73,0.78,0,122000002,2.292033803,9
hypocrisy,5.36,5.42,4.62,122000002,1.977401081,9
hypocrite,2.07,1.93,3.85,122000010,2.242638694,9
typically,10.89,11.02,9.23,122000112,2.16070181,9
hypnotism,0.5,0.54,0,122001000,1.84445567,9
byproduct,0.5,0.54,0,122001001,1.593724449,9
hypnotist,0.67,0.66,0.77,122001001,1.886079479,9
hyperbole,0.56,0.6,0,122001010,1.953332734,9
pneumonic,0.34,0.3,0.77,200000000,1.46191603,9
pursuance,0.34,0.36,0,200000000,2.415606278,9
procuress,0.39,0.42,0,200000000,2.553930147,9
primaries,0.5,0.48,0.77,200000000,2.713057266,9
panoramic,0.56,0.48,1.54,200000000,2.20714164,9
granaries,0.56,0.6,0,200000000,2.563996422,9
greenness,0.61,0.66,0,200000000,2.413649538,9
paranoiac,0.61,0.66,0,200000000,1.813822766,9
persimmon,0.61,0.66,0,200000000,1.927613984,9
possessor,0.84,0.84,0.77,200000000,2.39969116,9
garrisons,0.84,0.9,0,200000000,2.299778572,9
geraniums,1.01,1.08,0,200000000,1.746772451,9
presences,1.06,1.08,0.77,200000000,2.770691103,9
perceives,1.23,1.2,1.54,200000000,2.334957308,9
precursor,1.4,1.39,1.54,200000000,2.389900852,9
processor,1.51,1.63,0,200000000,2.546581959,9
primroses,1.68,1.81,0,200000000,2.198330099,9
persevere,1.9,2.05,0,200000000,2.423572259,9
pensioner,2.01,2.11,0.77,200000000,2.480953721,9
preserves,2.12,2.17,1.54,200000000,2.652614352,9
grievance,2.96,2.89,3.85,200000000,2.165956914,9
pessimism,2.79,2.95,0.77,200000000,2.329728971,9
groceries,2.85,3.07,0,200000000,2.767773673,9
governess,3.52,3.61,2.31,200000000,2.393799261,9
pervasive,3.41,3.61,0.77,200000000,2.371563757,9
pneumonia,3.69,3.73,3.08,200000000,1.319260255,9
possesses,4.36,4.52,2.31,200000000,2.646272906,9
provinces,4.25,4.52,0.77,200000000,2.635653612,9
pronounce,4.97,4.58,10,200000000,2.411980015,9
governors,6.15,5.78,10.77,200000000,2.411380215,9
poisonous,7.82,8.43,0,200000000,2.306317789,9
precision,13.24,13.98,3.85,200000000,2.806960339,9
pressures,29.61,29.64,29.23,200000000,2.576410173,9
provision,30.39,30.66,26.92,200000000,2.758242569,9
processes,31.45,31.51,30.77,200000000,2.793163705,9
prisoners,32.18,33.55,14.62,200000000,2.587095573,9
piecework,0.45,0.48,0,200000001,1.921387027,9
proconsul,0.45,0.48,0,200000001,2.174485126,9
pessimist,0.78,0.72,1.54,200000001,2.37135278,9
quiescent,0.78,0.78,0.77,200000001,2.237239615,9
guesswork,1.51,1.14,6.15,200000001,1.902893588,9
quizzical,1.23,1.33,0,200000001,1.786337576,9
pressured,1.9,1.99,0.77,200000001,2.615958816,9
greenwood,2.18,2.05,3.85,200000001,1.955803009,9
piecemeal,2.18,2.23,1.54,200000001,2.20488447,9
perennial,2.51,2.59,1.54,200000001,2.720654643,9
pioneered,2.91,2.95,2.31,200000001,2.191328601,9
paramount,4.13,4.28,2.31,200000001,1.912107907,9
processed,5.87,5.96,4.62,200000001,2.832712349,9
perceived,10.67,10.48,13.08,200000001,2.374505952,9
preserved,14.75,15.36,6.92,200000001,2.692162996,9
personnel,15.25,15.6,10.77,200000001,2.142460419,9
prominent,18.32,18.86,11.54,200000001,2.782813844,9
possessed,24.8,26.75,0,200000001,2.685821549,9
permanent,39.11,40.6,20,200000001,2.675294332,9
presuming,0.5,0.54,0,200000002,2.6767177,9
quavering,0.61,0.66,0,200000002,2.657474565,9
parsimony,0.67,0.72,0,200000002,2.133263278,9
procuring,0.67,0.72,0,200000002,2.866270891,9
grimacing,0.89,0.84,1.54,200000002,2.609969039,9
pecuniary,0.95,1.02,0,200000002,2.41188534,9
quivering,7.04,7.59,0,200000002,2.701317931,9
governing,8.6,8.73,6.92,200000002,2.70666053,9
poisoning,9.39,9.88,3.08,200000002,2.624898789,9
promising,15.81,16.02,13.08,200000002,2.868911931,9
procreate,0.39,0.36,0.77,200000010,2.392852611,9
germinate,0.84,0.9,0,200000010,2.520981423,9
persecute,0.84,0.9,0,200000010,2.441019548,9
precincts,1.56,1.63,0.77,200000010,2.529001236,9
promenade,2.85,2.83,3.08,200000010,2.213134165,9
prosecute,3.18,3.25,2.31,200000010,2.448947107,9
prescribe,3.58,3.73,1.54,200000010,2.139652895,9
pavements,4.69,4.76,3.85,200000010,2.417544788,9
peninsula,5.14,5.48,0.77,200000010,2.104360869,9
precocity,0.39,0.42,0,200000012,2.394274303,9
passively,1.9,1.81,3.08,200000012,2.279365993,9
passivity,3.13,3.31,0.77,200000012,2.32729142,9
proximity,4.53,4.82,0.77,200000012,2.108178666,9
genuinely,17.88,18.43,10.77,200000012,2.421865545,9
primarily,23.52,23.8,20,200000012,2.59014334,9
precisely,44.13,43.86,47.69,200000012,2.597719897,9
parsonage,0.34,0.36,0,200000020,2.27640999,9
yearnings,0.67,0.66,0.77,200000020,2.263195638,9
personage,1.62,1.75,0,200000020,2.328457364,9
periscope,1.73,1.87,0,200000020,2.024497719,9
preoccupy,0.39,0.42,0,200000022,1.38659678,9
presenter,0.5,0.24,3.85,200000100,2.809090888,9
gasometer,0.34,0.36,0,200000100,2.250603613,9
prismatic,0.39,0.42,0,200000100,2.205232808,9
parameter,0.61,0.54,1.54,200000100,2.384071395,9
guarantor,0.61,0.66,0,200000100,2.240696451,9
permeates,0.67,0.72,0,200000100,2.620528421,9
juveniles,0.89,0.84,1.54,200000100,2.107866621,9
persuades,0.89,0.9,0.77,200000100,2.388324554,9
pneumatic,1.12,1.14,0.77,200000100,1.789786447,9
parasitic,1.68,1.81,0,200000100,2.281953278,9
pinnacles,1.84,1.99,0,200000100,2.053633479,9
parasites,2.4,2.53,0.77,200000100,2.531373799,9
generates,2.96,3.07,1.54,200000100,2.805177474,9
generator,3.8,3.86,3.08,200000100,2.512384718,9
perimeter,4.64,5,0,200000100,2.498896903,9
guarantee,22.4,22.23,24.62,200000100,2.386149806,9
pinnacled,0.34,0.36,0,200000101,2.093182122,9
garnished,0.73,0.78,0,200000101,2.381049551,9
permeated,1.4,1.45,0.77,200000101,2.660077065,9
perverted,2.29,2.47,0,200000101,2.667975604,9
prevailed,4.41,4.7,0.77,200000101,2.437338817,9
generated,11.12,11.14,10.77,200000101,2.844726118,9
persisted,11.56,12.23,3.08,200000101,2.739203989,9
proceeded,13.58,14.52,1.54,200000101,2.626022514,9
prevented,20.67,21.39,11.54,200000101,2.754958432,9
persuaded,22.74,23.86,8.46,200000101,2.427873198,9
presented,49.27,49.7,43.85,200000101,2.933206318,9
peasantry,2.96,3.19,0,200000102,2.273133677,9
pirouette,0.39,0.42,0,200000110,2.114710265,9
peaceable,0.73,0.78,0,200000110,2.513743842,9
permeable,1.06,1.08,0.77,200000110,2.448817438,9
guerrilla,7.93,8.55,0,200000110,1.983373421,9
peevishly,0.45,0.48,0,200000112,2.086454312,9
peaceably,1.12,1.2,0,200000112,2.57563662,9
presently,21.56,22.89,4.62,200000112,2.770245455,9
generally,92.91,91.39,112.31,200000112,2.734173839,9
passenger,16.09,16.87,6.15,200000200,2.322279272,9
journeyed,1.06,1.14,0,200000201,1.715117934,9
principal,34.58,35.9,17.69,200000201,2.427381828,9
principle,61.84,63.13,45.38,200000210,2.416174848,9
providers,0.5,0.54,0,200001000,2.614025537,9
graceless,0.67,0.66,0.77,200001000,2.423457747,9
priestess,0.67,0.72,0,200001000,2.471887272,9
privation,0.67,0.72,0,200001000,2.779180032,9
preachers,0.95,0.9,1.54,200001000,2.537995523,9
garrulous,1.12,1.2,0,200001000,2.147588823,9
querulous,1.28,1.39,0,200001000,2.209820437,9
geriatric,1.51,1.57,0.77,200001000,2.232139102,9
promoters,1.51,1.63,0,200001000,2.473344288,9
penniless,1.73,1.81,0.77,200001000,2.292786089,9
priceless,2.63,2.59,3.08,200001000,2.443076806,9
geometric,2.68,2.83,0.77,200001000,1.86196217,9
peacetime,3.3,3.55,0,200001000,2.382759726,9
powerless,5.59,5.96,0.77,200001000,2.150740265,9
premature,5.81,6.14,1.54,200001000,2.617126617,9
porcelain,6.03,6.51,0,200001000,2.173485704,9
promotion,14.75,15.72,2.31,200001000,2.689465409,9
procedure,24.13,24.64,17.69,200001000,2.427002128,9
primitive,31.06,32.29,15.38,200001000,2.761023485,9
provident,0.61,0.6,0.77,200001001,2.693243026,9
groundnut,0.84,0.9,0,200001001,1.445605041,9
parochial,2.29,2.35,1.54,200001001,2.438285846,9
prevalent,3.58,3.73,1.54,200001001,2.559161971,9
grassland,4.86,5.24,0,200001001,2.087645597,9
precedent,5.36,5.42,4.62,200001001,2.715752591,9
president,132.35,136.75,76.15,200001001,2.814338315,9
perishing,0.5,0.54,0,200001002,2.772774988,9
panicking,0.56,0.6,0,200001002,2.450893791,9
pervading,0.95,0.9,1.54,200001002,2.533583991,9
grounding,1.79,1.57,4.62,200001002,2.645819353,9
presiding,2.85,3.01,0.77,200001002,2.933826117,9
provoking,2.91,3.01,1.54,200001002,2.35377885,9
punishing,3.8,4.04,0.77,200001002,2.543077823,9
preaching,4.47,4.34,6.15,200001002,2.793841449,9
promoting,6.2,6.63,0.77,200001002,2.76399893,9
preceding,6.7,7.23,0,200001002,2.835240393,9
providing,38.27,37.77,44.62,200001002,2.812730828,9
gravitate,0.39,0.42,0,200001010,2.470326152,9
percolate,0.39,0.42,0,200001010,2.306747406,9
parachute,3.07,3.25,0.77,200001010,1.984971336,9
